 % the field is psp
% Dinn5 settings , t1, t2, t3, t4, tm, tp, eps, step, IntLimit
%   0.250000E+001  0.250000E+001  0.250000E+001  0.280000E+002  0.200000E-001  0.000000E+000  0.100000E-005  0.100000E-001  0.100000E+006
%psi, R, x, z, re(u), im(u), abs(u), re(w), im(w), abs(w), fieldCode, cp(1), cp(2), cs(1), cs(2), rho(1), rho(2), h, w
  0.202500E+003  0.300000E+002 -0.277164E+002 -0.124805E+002  0.186558E-005 -0.113227E-005  0.218230E-005  0.282824E-006 -0.171655E-006  0.330840E-006  0.210000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.203000E+003  0.300000E+002 -0.276151E+002 -0.127219E+002  0.179675E-005  0.128889E-005  0.221123E-005  0.272389E-006  0.195396E-006  0.335224E-006  0.210000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.203500E+003  0.300000E+002 -0.275118E+002 -0.129625E+002 -0.399749E-006  0.220525E-005  0.224119E-005 -0.606015E-007  0.334315E-006  0.339763E-006  0.210000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.204000E+003  0.300000E+002 -0.274064E+002 -0.132021E+002 -0.216781E-005  0.680355E-006  0.227207E-005 -0.328636E-006  0.103140E-006  0.344441E-006  0.210000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.204500E+003  0.300000E+002 -0.272988E+002 -0.134408E+002 -0.169801E-005 -0.155732E-005  0.230401E-005 -0.257412E-006 -0.236085E-006  0.349281E-006  0.210000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.205000E+003  0.300000E+002 -0.271892E+002 -0.136785E+002  0.409470E-006 -0.230077E-005  0.233692E-005  0.620737E-007 -0.348786E-006  0.354266E-006  0.210000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.205500E+003  0.300000E+002 -0.270776E+002 -0.139153E+002  0.215315E-005 -0.992994E-006  0.237109E-005  0.326404E-006 -0.150532E-006  0.359443E-006  0.210000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.206000E+003  0.300000E+002 -0.269638E+002 -0.141511E+002  0.212584E-005  0.112771E-005  0.240643E-005  0.322260E-006  0.170952E-006  0.364796E-006  0.210000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.206500E+003  0.300000E+002 -0.268480E+002 -0.143859E+002  0.500809E-006  0.239092E-005  0.244281E-005  0.759180E-007  0.362442E-006  0.370307E-006  0.210000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.207000E+003  0.300000E+002 -0.267302E+002 -0.146197E+002 -0.145399E-005  0.200973E-005  0.248054E-005 -0.220409E-006  0.304653E-006  0.376024E-006  0.210000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.207500E+003  0.300000E+002 -0.266103E+002 -0.148525E+002 -0.248892E-005  0.391577E-006  0.251953E-005 -0.377289E-006  0.593583E-007  0.381930E-006  0.210000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
