 % the field is pss
% Dinn5 settings , t1, t2, t3, t4, tm, tp, eps, step, IntLimit
%   0.250000E+001  0.250000E+001  0.250000E+001  0.280000E+002  0.200000E-001  0.000000E+000  0.100000E-005  0.100000E-001  0.100000E+006
%psi, R, x, z, re(u), im(u), abs(u), re(w), im(w), abs(w), fieldCode, cp(1), cp(2), cs(1), cs(2), rho(1), rho(2), h, w
  0.198000E+003  0.300000E+002 -0.285317E+002 -0.102705E+002 -0.116153E-003 -0.341981E-003  0.361168E-003 -0.869689E-004 -0.256057E-003  0.270423E-003  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.198500E+003  0.300000E+002 -0.284497E+002 -0.105191E+002 -0.371922E-003  0.177276E-004  0.372344E-003 -0.278463E-003  0.132729E-004  0.278779E-003  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.199000E+003  0.300000E+002 -0.283656E+002 -0.107670E+002 -0.648148E-004  0.378559E-003  0.384068E-003 -0.485256E-004  0.283420E-003  0.287544E-003  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.199500E+003  0.300000E+002 -0.282792E+002 -0.110142E+002  0.375781E-003  0.126116E-003  0.396379E-003  0.281327E-003  0.944164E-004  0.296748E-003  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.200000E+003  0.300000E+002 -0.281908E+002 -0.112606E+002  0.164918E-003 -0.374644E-003  0.409336E-003  0.123459E-003 -0.280462E-003  0.306433E-003  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.200500E+003  0.300000E+002 -0.281002E+002 -0.115062E+002 -0.382347E-003 -0.180863E-003  0.422966E-003 -0.286214E-003 -0.135389E-003  0.316621E-003  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.201000E+003  0.300000E+002 -0.280074E+002 -0.117510E+002 -0.172289E-003  0.401931E-003  0.437301E-003 -0.128964E-003  0.300859E-003  0.327334E-003  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.201500E+003  0.300000E+002 -0.279125E+002 -0.119950E+002  0.431723E-003  0.135277E-003  0.452420E-003  0.323141E-003  0.101254E-003  0.338633E-003  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.202000E+003  0.300000E+002 -0.278155E+002 -0.122382E+002  0.642343E-004 -0.463936E-003  0.468361E-003  0.480761E-004 -0.347232E-003  0.350544E-003  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.202500E+003  0.300000E+002 -0.277164E+002 -0.124805E+002 -0.483055E-003  0.453427E-004  0.485179E-003 -0.361520E-003  0.339347E-004  0.363109E-003  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.203000E+003  0.300000E+002 -0.276151E+002 -0.127219E+002  0.191302E-003  0.465128E-003  0.502932E-003  0.143162E-003  0.348081E-003  0.376371E-003  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.203500E+003  0.300000E+002 -0.275118E+002 -0.129625E+002  0.380808E-003 -0.356610E-003  0.521714E-003  0.284961E-003 -0.266853E-003  0.390401E-003  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.204000E+003  0.300000E+002 -0.274064E+002 -0.132021E+002 -0.500951E-003 -0.205757E-003  0.541561E-003 -0.374837E-003 -0.153958E-003  0.405224E-003  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.204500E+003  0.300000E+002 -0.272988E+002 -0.134408E+002  0.590663E-004  0.559482E-003  0.562591E-003  0.441932E-004  0.418602E-003  0.420929E-003  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.205000E+003  0.300000E+002 -0.271892E+002 -0.136785E+002  0.459593E-003 -0.361749E-003  0.584883E-003  0.343839E-003 -0.270638E-003  0.437573E-003  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.205500E+003  0.300000E+002 -0.270776E+002 -0.139153E+002 -0.585605E-003 -0.165408E-003  0.608517E-003 -0.438077E-003 -0.123737E-003  0.455217E-003  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.206000E+003  0.300000E+002 -0.269638E+002 -0.141511E+002  0.258796E-003  0.578354E-003  0.633616E-003  0.193582E-003  0.432615E-003  0.473951E-003  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.206500E+003  0.300000E+002 -0.268480E+002 -0.143859E+002  0.248816E-003 -0.611616E-003  0.660291E-003  0.186099E-003 -0.457453E-003  0.493859E-003  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.207000E+003  0.300000E+002 -0.267302E+002 -0.146197E+002 -0.621522E-003  0.296591E-003  0.688662E-003 -0.464816E-003  0.221811E-003  0.515029E-003  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.207500E+003  0.300000E+002 -0.266103E+002 -0.148525E+002  0.700658E-003  0.160885E-003  0.718892E-003  0.523946E-003  0.120308E-003  0.537581E-003  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.208000E+003  0.300000E+002 -0.264884E+002 -0.150841E+002 -0.507934E-003 -0.553337E-003  0.751118E-003 -0.379787E-003 -0.413735E-003  0.561618E-003  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
