 % the field is all
% Dinn5 settings , t1, t2, t3, t4, tm, tp, eps, step, IntLimit
%   0.105932E+001  0.105932E+001  0.105932E+001  0.369393E+001  0.200000E-001  0.000000E+000  0.100000E-005  0.100000E-001  0.100000E+006
%psi, R, x, z, re(u), im(u), abs(u), re(w), im(w), abs(w), fieldCode, cp(1), cp(2), cs(1), cs(2), rho(1), rho(2), h, w
  0.403025E+003  0.102591E+002  0.750000E+001 -0.300000E+001 -0.312892E-003 -0.419907E-003  0.523664E-003  0.162446E-003 -0.236908E-003  0.287252E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.402647E+003  0.103325E+002  0.760000E+001 -0.300000E+001 -0.232796E-003 -0.460133E-003  0.515671E-003  0.225877E-003 -0.194653E-003  0.298178E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.402274E+003  0.104062E+002  0.770000E+001 -0.300000E+001 -0.121625E-003 -0.502551E-003  0.517060E-003  0.301159E-003 -0.152828E-003  0.337717E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.401906E+003  0.104805E+002  0.780000E+001 -0.300000E+001 -0.262716E-004 -0.537795E-003  0.538436E-003  0.344432E-003 -0.106199E-003  0.360432E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.401543E+003  0.105551E+002  0.790000E+001 -0.300000E+001  0.720595E-004 -0.551684E-003  0.556371E-003  0.372989E-003 -0.459592E-004  0.375810E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.401186E+003  0.106301E+002  0.800000E+001 -0.300000E+001  0.172079E-003 -0.545891E-003  0.572371E-003  0.386530E-003  0.221458E-004  0.387164E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.400833E+003  0.107056E+002  0.810000E+001 -0.300000E+001  0.270867E-003 -0.520630E-003  0.586877E-003  0.384265E-003  0.938656E-004  0.395563E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.400486E+003  0.107815E+002  0.820000E+001 -0.300000E+001  0.365037E-003 -0.476269E-003  0.600070E-003  0.365976E-003  0.165203E-003  0.401535E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.400143E+003  0.108577E+002  0.830000E+001 -0.300000E+001  0.451044E-003 -0.413687E-003  0.612028E-003  0.332216E-003  0.232322E-003  0.405390E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.399806E+003  0.109343E+002  0.840000E+001 -0.300000E+001  0.525377E-003 -0.334412E-003  0.622778E-003  0.284355E-003  0.291642E-003  0.407324E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.399472E+003  0.110114E+002  0.850000E+001 -0.300000E+001  0.584724E-003 -0.240651E-003  0.632309E-003  0.224547E-003  0.340007E-003  0.407463E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.399144E+003  0.110887E+002  0.860000E+001 -0.300000E+001  0.626139E-003 -0.135286E-003  0.640587E-003  0.155652E-003  0.374842E-003  0.405875E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.398820E+003  0.111665E+002  0.870000E+001 -0.300000E+001  0.647175E-003 -0.218174E-004  0.647543E-003  0.811078E-004  0.394311E-003  0.402566E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.398501E+003  0.112446E+002  0.880000E+001 -0.300000E+001  0.646018E-003  0.957240E-004  0.653071E-003  0.479156E-005  0.397444E-003  0.397472E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.398186E+003  0.113230E+002  0.890000E+001 -0.300000E+001  0.621556E-003  0.212881E-003  0.657001E-003 -0.691438E-004  0.384245E-003  0.390416E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.397875E+003  0.114018E+002  0.900000E+001 -0.300000E+001  0.573412E-003  0.324888E-003  0.659055E-003 -0.136379E-003  0.355788E-003  0.381031E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.397569E+003  0.114809E+002  0.910000E+001 -0.300000E+001  0.501818E-003  0.426733E-003  0.658728E-003 -0.192433E-003  0.314338E-003  0.368563E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.397266E+003  0.115603E+002  0.920000E+001 -0.300000E+001  0.407142E-003  0.513062E-003  0.654978E-003 -0.232193E-003  0.263683E-003  0.351343E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.396968E+003  0.116400E+002  0.930000E+001 -0.300000E+001  0.287810E-003  0.577289E-003  0.645056E-003 -0.247337E-003  0.210492E-003  0.324780E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.396674E+003  0.117201E+002  0.940000E+001 -0.300000E+001  0.120761E-003  0.603213E-003  0.615182E-003 -0.200132E-003  0.175767E-003  0.266358E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.396384E+003  0.118004E+002  0.950000E+001 -0.300000E+001 -0.240069E-004  0.781045E-003  0.781414E-003 -0.177575E-003 -0.975629E-004  0.202612E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.396098E+003  0.118811E+002  0.960000E+001 -0.300000E+001 -0.105348E-003  0.780626E-003  0.787703E-003 -0.231066E-003 -0.162633E-003  0.282561E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.395816E+003  0.119620E+002  0.970000E+001 -0.300000E+001 -0.221453E-003  0.750900E-003  0.782875E-003 -0.221477E-003 -0.216452E-003  0.309683E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.395538E+003  0.120433E+002  0.980000E+001 -0.300000E+001 -0.342409E-003  0.697991E-003  0.777455E-003 -0.183842E-003 -0.263510E-003  0.321303E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.395263E+003  0.121248E+002  0.990000E+001 -0.300000E+001 -0.457151E-003  0.622413E-003  0.772259E-003 -0.128882E-003 -0.299713E-003  0.326249E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.394992E+003  0.122066E+002  0.100000E+002 -0.300000E+001 -0.558734E-003  0.525760E-003  0.767207E-003 -0.628779E-004 -0.321701E-003  0.327788E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.394725E+003  0.122886E+002  0.101000E+002 -0.300000E+001 -0.641904E-003  0.410871E-003  0.762139E-003  0.895752E-005 -0.327319E-003  0.327442E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.394461E+003  0.123709E+002  0.102000E+002 -0.300000E+001 -0.702581E-003  0.281624E-003  0.756923E-003  0.817359E-004 -0.315618E-003  0.326030E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.394200E+003  0.124535E+002  0.103000E+002 -0.300000E+001 -0.737789E-003  0.142709E-003  0.751465E-003  0.150801E-003 -0.286817E-003  0.324044E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.393944E+003  0.125363E+002  0.104000E+002 -0.300000E+001 -0.745702E-003 -0.611315E-006  0.745703E-003  0.211837E-003 -0.242238E-003  0.321798E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.393690E+003  0.126194E+002  0.105000E+002 -0.300000E+001 -0.725685E-003 -0.142752E-003  0.739592E-003  0.261062E-003 -0.184207E-003  0.319508E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.393440E+003  0.127028E+002  0.106000E+002 -0.300000E+001 -0.678327E-003 -0.278066E-003  0.733108E-003  0.295398E-003 -0.115906E-003  0.317324E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.393193E+003  0.127863E+002  0.107000E+002 -0.300000E+001 -0.605421E-003 -0.401112E-003  0.726240E-003  0.312651E-003 -0.411823E-004  0.315351E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.392949E+003  0.128701E+002  0.108000E+002 -0.300000E+001 -0.509892E-003 -0.506906E-003  0.718987E-003  0.311629E-003  0.356764E-004  0.313664E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.392709E+003  0.129541E+002  0.109000E+002 -0.300000E+001 -0.395669E-003 -0.591151E-003  0.711346E-003  0.292230E-003  0.110203E-003  0.312319E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.392471E+003  0.130384E+002  0.110000E+002 -0.300000E+001 -0.267530E-003 -0.650463E-003  0.703331E-003  0.255441E-003  0.178005E-003  0.311345E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.392237E+003  0.131229E+002  0.111000E+002 -0.300000E+001 -0.130882E-003 -0.682518E-003  0.694953E-003  0.203302E-003  0.235035E-003  0.310762E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.392005E+003  0.132076E+002  0.112000E+002 -0.300000E+001  0.848115E-005 -0.686173E-003  0.686225E-003  0.138789E-003  0.277842E-003  0.310578E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.391777E+003  0.132925E+002  0.113000E+002 -0.300000E+001  0.144638E-003 -0.661546E-003  0.677173E-003  0.656548E-004  0.303769E-003  0.310783E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.391551E+003  0.133776E+002  0.114000E+002 -0.300000E+001  0.271814E-003 -0.609990E-003  0.667810E-003 -0.117946E-004  0.311146E-003  0.311370E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.391329E+003  0.134629E+002  0.115000E+002 -0.300000E+001  0.384650E-003 -0.534062E-003  0.658163E-003 -0.889414E-004  0.299383E-003  0.312315E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.391109E+003  0.135484E+002  0.116000E+002 -0.300000E+001  0.478453E-003 -0.437394E-003  0.648252E-003 -0.161135E-003  0.269031E-003  0.313595E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.390892E+003  0.136341E+002  0.117000E+002 -0.300000E+001  0.549411E-003 -0.324530E-003  0.638101E-003 -0.223971E-003  0.221762E-003  0.315184E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.390677E+003  0.137201E+002  0.118000E+002 -0.300000E+001  0.594779E-003 -0.200717E-003  0.627734E-003 -0.273551E-003  0.160280E-003  0.317049E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.390466E+003  0.138062E+002  0.119000E+002 -0.300000E+001  0.613005E-003 -0.716520E-004  0.617178E-003 -0.306733E-003  0.881789E-004  0.319156E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.390256E+003  0.138924E+002  0.120000E+002 -0.300000E+001  0.603791E-003  0.567850E-004  0.606455E-003 -0.321327E-003  0.973154E-005  0.321475E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.390050E+003  0.139789E+002  0.121000E+002 -0.300000E+001  0.568121E-003  0.178813E-003  0.595597E-003 -0.316237E-003 -0.703542E-004  0.323968E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.389846E+003  0.140656E+002  0.122000E+002 -0.300000E+001  0.508181E-003  0.289019E-003  0.584620E-003 -0.291547E-003 -0.147217E-003  0.326608E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.389644E+003  0.141524E+002  0.123000E+002 -0.300000E+001  0.427271E-003  0.382621E-003  0.573550E-003 -0.248529E-003 -0.216133E-003  0.329363E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.389445E+003  0.142394E+002  0.124000E+002 -0.300000E+001  0.329629E-003  0.455695E-003  0.562418E-003 -0.189576E-003 -0.272798E-003  0.332201E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.389249E+003  0.143265E+002  0.125000E+002 -0.300000E+001  0.220210E-003  0.505348E-003  0.551243E-003 -0.118081E-003 -0.313602E-003  0.335096E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.389055E+003  0.144139E+002  0.126000E+002 -0.300000E+001  0.104447E-003  0.529855E-003  0.540051E-003 -0.382406E-004 -0.335854E-003  0.338024E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.388863E+003  0.145014E+002  0.127000E+002 -0.300000E+001 -0.120218E-004  0.528724E-003  0.528861E-003  0.451913E-004 -0.337954E-003  0.340962E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.388673E+003  0.145890E+002  0.128000E+002 -0.300000E+001 -0.123634E-003  0.502725E-003  0.517704E-003  0.127182E-003 -0.319502E-003  0.343885E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.388486E+003  0.146769E+002  0.129000E+002 -0.300000E+001 -0.225176E-003  0.453801E-003  0.506596E-003  0.202724E-003 -0.281353E-003  0.346780E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.388301E+003  0.147648E+002  0.130000E+002 -0.300000E+001 -0.312032E-003  0.384982E-003  0.495556E-003  0.267140E-003 -0.225561E-003  0.349630E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.388118E+003  0.148529E+002  0.131000E+002 -0.300000E+001 -0.380420E-003  0.300221E-003  0.484615E-003  0.316364E-003 -0.155278E-003  0.352417E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.387937E+003  0.149412E+002  0.132000E+002 -0.300000E+001 -0.427544E-003  0.204150E-003  0.473784E-003  0.347212E-003 -0.745830E-004  0.355132E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.387759E+003  0.150296E+002  0.133000E+002 -0.300000E+001 -0.451738E-003  0.101868E-003  0.463082E-003  0.357574E-003  0.117649E-004  0.357768E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.387582E+003  0.151182E+002  0.134000E+002 -0.300000E+001 -0.452534E-003 -0.133673E-005  0.452536E-003  0.346554E-003  0.986065E-004  0.360309E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.387408E+003  0.152069E+002  0.135000E+002 -0.300000E+001 -0.430640E-003 -0.100267E-003  0.442159E-003  0.314553E-003  0.180686E-003  0.362754E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.387235E+003  0.152958E+002  0.136000E+002 -0.300000E+001 -0.387897E-003 -0.190070E-003  0.431961E-003  0.263251E-003  0.252976E-003  0.365100E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.387065E+003  0.153847E+002  0.137000E+002 -0.300000E+001 -0.327175E-003 -0.266484E-003  0.421968E-003  0.195516E-003  0.310984E-003  0.367339E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.386896E+003  0.154738E+002  0.138000E+002 -0.300000E+001 -0.252179E-003 -0.326049E-003  0.412192E-003  0.115253E-003  0.351033E-003  0.369469E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.386730E+003  0.155631E+002  0.139000E+002 -0.300000E+001 -0.167251E-003 -0.366262E-003  0.402642E-003  0.271740E-004  0.370498E-003  0.371494E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.386565E+003  0.156525E+002  0.140000E+002 -0.300000E+001 -0.771358E-004 -0.385700E-003  0.393338E-003 -0.634855E-004  0.367972E-003  0.373408E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.386402E+003  0.157420E+002  0.141000E+002 -0.300000E+001  0.132896E-004 -0.384055E-003  0.384284E-003 -0.151271E-003  0.343373E-003  0.375217E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.386241E+003  0.158316E+002  0.142000E+002 -0.300000E+001  0.992643E-004 -0.362132E-003  0.375490E-003 -0.230847E-003  0.297961E-003  0.376923E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.386082E+003  0.159214E+002  0.143000E+002 -0.300000E+001  0.176396E-003 -0.321791E-003  0.366968E-003 -0.297322E-003  0.234270E-003  0.378527E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.385925E+003  0.160112E+002  0.144000E+002 -0.300000E+001  0.240889E-003 -0.265814E-003  0.358726E-003 -0.346550E-003  0.155975E-003  0.380033E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.385769E+003  0.161012E+002  0.145000E+002 -0.300000E+001  0.289726E-003 -0.197725E-003  0.350765E-003 -0.375394E-003  0.676766E-004  0.381445E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.385615E+003  0.161914E+002  0.146000E+002 -0.300000E+001  0.320818E-003 -0.121605E-003  0.343092E-003 -0.381927E-003 -0.253738E-004  0.382769E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.385463E+003  0.162816E+002  0.147000E+002 -0.300000E+001  0.333094E-003 -0.418470E-004  0.335712E-003 -0.365562E-003 -0.117587E-003  0.384008E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.385313E+003  0.163719E+002  0.148000E+002 -0.300000E+001  0.326525E-003  0.370926E-004  0.328625E-003 -0.327101E-003 -0.203371E-003  0.385169E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.385164E+003  0.164624E+002  0.149000E+002 -0.300000E+001  0.302104E-003  0.110930E-003  0.321827E-003 -0.268700E-003 -0.277478E-003  0.386256E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.385017E+003  0.165529E+002  0.150000E+002 -0.300000E+001  0.261770E-003  0.175784E-003  0.315314E-003 -0.193748E-003 -0.335328E-003  0.387277E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.384871E+003  0.166436E+002  0.151000E+002 -0.300000E+001  0.208288E-003  0.228378E-003  0.309096E-003 -0.106666E-003 -0.373294E-003  0.388234E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.384727E+003  0.167344E+002  0.152000E+002 -0.300000E+001  0.145040E-003  0.266208E-003  0.303156E-003 -0.126602E-004 -0.388930E-003  0.389136E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.384585E+003  0.168253E+002  0.153000E+002 -0.300000E+001  0.758626E-004  0.287653E-003  0.297488E-003  0.826081E-004 -0.381139E-003  0.389988E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.384444E+003  0.169163E+002  0.154000E+002 -0.300000E+001  0.480592E-005  0.292048E-003  0.292088E-003  0.173356E-003 -0.350241E-003  0.390795E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.384305E+003  0.170074E+002  0.155000E+002 -0.300000E+001 -0.640942E-004  0.279698E-003  0.286948E-003  0.254036E-003 -0.297971E-003  0.391563E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.384167E+003  0.170985E+002  0.156000E+002 -0.300000E+001 -0.127044E-003  0.251823E-003  0.282055E-003  0.319675E-003 -0.227385E-003  0.392296E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.384030E+003  0.171898E+002  0.157000E+002 -0.300000E+001 -0.180691E-003  0.210473E-003  0.277396E-003  0.366186E-003 -0.142680E-003  0.393001E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.383895E+003  0.172812E+002  0.158000E+002 -0.300000E+001 -0.222298E-003  0.158399E-003  0.272959E-003  0.390627E-003 -0.489406E-004  0.393681E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.383762E+003  0.173727E+002  0.159000E+002 -0.300000E+001 -0.249886E-003  0.988761E-004  0.268737E-003  0.391389E-003  0.481628E-004  0.394341E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.383629E+003  0.174642E+002  0.160000E+002 -0.300000E+001 -0.262318E-003  0.354884E-004  0.264708E-003  0.368302E-003  0.142714E-003  0.394985E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.383499E+003  0.175559E+002  0.161000E+002 -0.300000E+001 -0.259343E-003 -0.280617E-004  0.260856E-003  0.322659E-003  0.228921E-003  0.395618E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.383369E+003  0.176477E+002  0.162000E+002 -0.300000E+001 -0.241594E-003 -0.881552E-004  0.257175E-003  0.257140E-003  0.301473E-003  0.396241E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
